OID_,ORIG_FID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,POINT_X,POINT_Y
293,63,110479894611,Camp St,M,S1400,0.004905611397706,-76.890083524734848,40.283261458849324
294,63,110479894611,Camp St,M,S1400,0.004905611397706,-76.889134999880298,40.283512000078815
295,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.891311000402311,40.283398000217574
296,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.891229764641878,40.283420760259958
297,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.891148527982125,40.283443520302285
298,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.891067438811206,40.283466764179877
299,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.890987219284682,40.283492882290716
300,65,1102169833670,Swab Aly,M,S1730,0.000421821008704,-76.890906999758215,40.283519000401611
301,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.895375999902456,40.288237000337347
302,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.895663293725988,40.288886898111912
303,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.895950587549521,40.289536795886477
304,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.896242899590106,40.290184428268788
305,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.896540426799220,40.290829706226020
306,66,1102169840919,Finn Aly,M,S1730,0.003552834141327,-76.896844000150452,40.291472000232659
307,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.897031999826879,40.285972000207721
308,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.896908221637091,40.286004940575594
309,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.896784633204220,40.286038585112692
310,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.896661044771349,40.286072230549053
311,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.896537457237798,40.286105875985413
312,67,1103339473911,Schuylkill,M,S1400,0.000640430626281,-76.896414000106006,40.286139999861177
313,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.895851000223445,40.283442000448019
314,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.895693686314530,40.284608627086527
315,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.896429306567200,40.286172332287379
316,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.897127709276333,40.287751879046027
317,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.897859592845919,40.289317346918097
318,68,1103690112985,Atlas St,M,S1400,0.008640564006506,-76.898592999866992,40.290882000004331
319,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.902364000198418,40.288165999761134
320,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.902638435515371,40.288757547722696
321,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.902913566008237,40.289348772827680
322,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.903189806264493,40.289939474527159
323,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.903470211281160,40.290528216603946
324,69,1102302570014,Penn St,M,S1400,0.003260537466177,-76.903728000147055,40.291126999611379
325,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895462000271039,40.290429999844662
326,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895256172434358,40.290528635688020
327,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895324844665822,40.290780986353468
328,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895393515997910,40.291033337018916
329,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895462188229374,40.291285687684365
330,71,110479894018,Mer Aly,M,S1400,0.001307637508658,-76.895530999855737,40.291537999679008
331,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896050000407172,40.282597000151497
332,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896194779565405,40.282921009696906
333,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896339558723639,40.283245019242315
334,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896484336982553,40.283569027888404
335,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896629116140787,40.283893037433756
336,72,1102302581699,Orange St,M,S1400,0.001774422524168,-76.896773999620336,40.284217000214426
337,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.895969000269133,40.280794999789464
338,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.896072736167810,40.281015866988696
339,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.896176472066486,40.281236734187985
340,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.896280207965162,40.281457601387274
341,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.896389885684641,40.281675552085119
342,73,1102384585703,Herman Aly,M,S1730,0.001220075949854,-76.896519999598240,40.281881000407907
343,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.893467000002033,40.283299000148816
344,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.892661732652812,40.283517723364298
345,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.891856381666628,40.283736156998089
346,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.891050967727949,40.283954305546843
347,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.890246266052316,40.284175114290122
348,76,1102303621359,Emerald St,M,S1400,0.004172246842122,-76.889441999648511,40.284396000375182
349,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891739000354562,40.284209999891630
350,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891651400092030,40.284235199794693
351,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891563799829441,40.284260399697757
352,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891476200466229,40.284285600500141
353,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891388600203697,40.284310800403148
354,79,1102384518571,Bogner Aly,M,S1730,0.000455763608256,-76.891300999941166,40.284336000306212
355,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.894265999975858,40.284354000236988
356,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.894049641078027,40.284412825791321
357,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.893833327146297,40.284471820418219
358,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.893617014113886,40.284530814145796
359,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.893400701081475,40.284589808772694
360,80,110479895528,Saul Aly,M,S1400,0.001121068548901,-76.893184999588016,40.284651000443375
361,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891094000287865,40.282984000011652
362,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891262434313830,40.283305385335325
363,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891430740636110,40.283626838108148
364,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891599785301821,40.283947901474505
365,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891769269735960,40.284268728319205
366,81,1102303423262,Elizabeth St,M,S1400,0.001814239974302,-76.891936000446037,40.284591000374405
367,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.891558000101611,40.280180000206883
368,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.891647042876684,40.280373093643391
369,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.891736341059243,40.280566069268730
370,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.891821880075668,40.280760719431726
371,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.891912116251149,40.280953241798727
372,82,110479897584,Moore St,M,S1400,0.001063175423061,-76.892003999984581,40.281144999741969
373,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896116999899562,40.288037000107522
374,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896275362418010,40.288357591329827
375,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896423368343733,40.288683108138969
376,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896571373370136,40.289008624048790
377,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896721151859651,40.289333327870850
378,84,1102649227653,Avon Aly,M,S1730,0.001787920766598,-76.896870999596899,40.289658000216605
379,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.904411000167499,40.287604999970824
380,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.902148781640904,40.288223747927702
381,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.899883545888883,40.288831068199272
382,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.897621774325387,40.289451201112115
383,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.895359071963583,40.290068287121812
384,85,1103704086748,Wiconisco St,M,S1400,0.011726792253626,-76.893094999934249,40.290679999682311
385,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.899382000279047,40.286893999558458
386,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.899007980333977,40.286909001149525
387,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.898634081797411,40.286926755565389
388,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.898260223730290,40.286945353545264
389,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.897886482575075,40.286965967805202
390,86,110479905394,Polyclinic Ave,M,S1400,0.001871602483090,-76.897513000424567,40.286991000434398
391,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.895114000410729,40.288692999782143
392,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.894852661920766,40.289063409848552
393,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.895128959733654,40.289675631425325
394,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.895402014591241,40.290289248749900
395,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.895667316393485,40.290906323068384
396,87,110479896537,Clark St,M,S1400,0.003358449075816,-76.895947000153910,40.291516999609883
397,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.898522000190098,40.278274999591588
398,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.899719844095500,40.280836427958832
399,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.900911930541099,40.283400833981375
400,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.902099240687392,40.285967487409664
401,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.903292012416387,40.288531586763384
402,93,110479893647,N 2nd St,M,S1400,0.014139876154982,-76.904457999636918,40.291104000349378
403,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.894877000273311,40.279272999749196
404,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.895186558612750,40.279914871973801
405,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.895486564353405,40.280562219271076
406,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.895792663900295,40.281206508873311
407,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.896080011683182,40.281859573160830
408,94,1102302579926,Logan St,M,S1400,0.003567428075438,-76.896383999621833,40.282505000405479
409,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.890365999990877,40.280494000297949
410,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.891484451746010,40.282631685204137
411,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.892602888212707,40.284769377304997
412,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.893726058710627,40.286904571089110
413,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.894401954086845,40.289216039188886
414,95,1102302835731,N 6th St,M,S1400,0.012063022163711,-76.895041972808770,40.291542087997016
415,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.895727999947212,40.279042999934575
416,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.896863680914123,40.281479556536340
417,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.898001915955604,40.283915086112358
418,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.899131965367872,40.286354439605759
419,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.900262151477079,40.288793742737084
420,96,1102390196782,N 3rd St,M,S1400,0.013442084396070,-76.901352000294537,40.291245999703165
421,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.897803000308159,40.278475999867567
422,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.898400468506793,40.279771005627481
423,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.899008944407228,40.281060706286610
424,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.899594118873438,40.282360591767940
425,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.900192439629336,40.283655256684824
426,97,1102302570013,Penn St,M,S1400,0.007131173821258,-76.900798999973858,40.284945999658191
427,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.897112999964918,40.278665999636246
428,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.898280907238018,40.281164310884265
429,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.899441428379191,40.283666145676136
430,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.900600874830445,40.286168484987627
431,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.901763383473337,40.288669378189297
432,98,1102390194020,Green St,M,S1400,0.013789508372353,-76.902897999642903,40.291169999795727
433,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.896421000428802,40.278852000119741
434,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.897023785419321,40.280144540837966
435,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.897624929147128,40.281437846879157
436,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.898226655635597,40.282730880425845
437,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.898829064709503,40.284023596511815
438,99,1107052099981,Susquehanna St,M,S1400,0.007130943225918,-76.899429999794620,40.285316999679821
